review_text,label
Excellent rings. Superbly made. Excellent service.,1
"Absolutely Stunning!! They look pretty in the picture but even better in person!! Super good quality and were boxed and put together in such a lovely, thoughtful fashion. My new favorite ratings!!!",1
Beautiful necklace. Gave as a gift to a friend and she loved it.,1
Family gift for my mother-in-laws 90th birthday.  Very high quality and stunning.  So glad I saw this!,1
"Love this item.  Bought it for a friend.  Was well made, attractively packaged, good value for the price",1
Really nice and pretty my daughter loved it. And the seller? Wow they really meet my expectations they went the extra mile to meet my expectations and they really value the customer.,1
"These are amazing. I just order a handful of prints, but these are by far my favorite. I probably will only order prints from this company. Serious so high quality. And they even come with a hand signed note.",1
"I love this pendant, wear it every day!  The star is etched to the right of center, plain to see but not obvious.  I pair the pendant with a minimal silver crescent moon which hangs against the opposite edge from the star. Subtle and elegant!",1
The tags are beautifully scripted. The problem is they are made of such a soft wood that they break very easily. The vendor was very nice and replaced the one that came broken. However I used them for the first time last night and two snapped in half. I was extremely careful in handling them but the wood is just to light and fragile. I would suggest to make them a bit heavier even if the cost was slightly higher.,0
Nice quality sign.  Keeps people from knocking and upsetting the dogs.  I would recommend it to anyone that has dogs that are triggered by knocking.,1
"It looks great on wall but, did not like the fact that I had to buy frames to put them in. I found out after the fact.",0
I bought this as a gift for my daughter.  It is beautiful and high quality!,1
Absolutely adorable !!! Even comes with Jute String attached to the top for easily hanging it on a door knob or wall. Love it !!!!,1
"Loved this - both beautiful and practical!  The glaze is a gorgeous blue-green.  Arrived safely, well-packaged.",1
"My lighting sucks, but these babies gleam brilliantly under natural and artificial light. Moissanite-consumers KNOW how much they twinkle. This size is perfect for babies, children, and adults who want just a little sparkle. Git ‘em. You’ll love ‘em.🦋",1
Much smaller than expected .,0
It is very very small ! I thought it was bigger . I’m kind of disappointed,0
Ordered these glasses as a gift.  My brother loved them.<br />Great for beer and mixed drinks!<br />Love that they are thick and not thin glass.<br />shipped well!,1
Not made right mine doesn't look like that,0
Got this as a gift for my boyfriends parents house and they loved it! It’s an easy but perfect gift for any family. I did get a smaller size and wish I went bigger but it’s still looks very nice,1
"These books took a month to arrive, which I did not anticipate, and when they did the books pages were completely yellowed, the “home sweet home” stamp was faded, and the bow was stringy and falling apart. I requested a return and was told I’d have to pay a restocking fee. It was not worth an argument for the price of the product, but pictures do NOT accurately represent this product. If you’re looking for a more put together presentation, go elsewhere!",0
The pictures are not super clear but they will work.,1
Such a cute glass! Was a nice compliment for a friend’s 30th with a bottle of liquor.,1
"Will update review when/if this gets resolved. I received a plastic bag with a card that said ""For Coffee Lovers Only (Coffee Bean Earrings Inside)"" but that was the only thing inside the bag. No earrings at all which seems like a pretty large oversight.",0
Like it because it is different,1
So this would’ve been super cute but the second I took it out the package I knew it was too big for my nose. So I requested an exchange for a smaller size…. But it got denied?????? Interesting. Guess I’ll never know,0
Love the design!,1
These earrings are so classy and the workmanship is next to none! Perfect size and the beads are beautuful!!Treat yourself to another unique piece.,1
I absolutely love these stickers!! I searched around for a while for a cute personalized sticker for my small business. I make soap and this sticker is perfect to add onto my product!!,1
this was the perfect gift for friends that were celebrating their first married Christmas together.  It arrived faster than originally quoted!<br />very happy with this purchase,1
"Was advertised as 8” x 13”, product but was at the most 7” x 11.5. It came in a very beat up package and was bent/misshapen. I’m very disappointed as I was excited to receive the product advertised.",0
I was very pleased that the anchor was not teeny tiny: I an tall so sometimes charms are deceivingly small. And the charm is very feminine and pretty up close.,1
Printed on cheap slick paper disappointing,0
The photos were a great addition and authentic for farmhouse decor. I would recommend ordering from the seller.,1
Like the shape and color.<br />Hope it lasts for a long time.,1
"beautiful, not too big not too small. good craftsmanship. love it",1
Cute and simple. Strong hold & we don’t have to worry about it slipping off the mailbox with wind or being bumped.,1
"I love the ring, it is beautiful and full of fire. It has become one of my favorites!",1
First I would like to say the clock very nice. I like the barnwood and how the numbers are burnt into the wood.  That being said there are issues with attention to details.  First when trying to adjust the hands the adjuster knob was missing. I found it in the packing and pushed it back on no big deal. Then when I started adjusting the hands everything came loose.  The battery box with hand adjuster fell back and bent the hands.  Found out on the front a brass nut was never tightened up.  So I tightened the nut and bent the hands straight again.  Now to the major problem.  The clock comes with a 2 piece mounting bracket (if you need mounting instructions and wall screws hopefully you’ll get um I didn’t.) Bracket 1 is already installed on the clock.  So you install the wall bracket on your wall and hang the clock. So I spent the time adjusting and leveling the wall bracket.  When I hung the clock it was so crooked.  When you centered the clock and put a 2ft. Level on the clocks mounting bracket it was over 1/2” off level.  I was able to adjust the clock side bracket and hang it level.  But what a pain in the butt.  I’m a contractor so I figured all of the issues out.  But what if you’re not so handy?  I expected more from a company bragging up American made.,0
Cute. Put inside the wreath. Can hand of lean anywhere to add Christmas flare.,1
I ordered 6 of these in different colors. They are so beautiful with quality craftwomanship,1
"In the interest of full disclosure I must say I know the talented woman who put this balm together. However, that has no impact on my review. I have been suffering for weeks with an open sore that caused great pain and sleepless nights. I went through tube after tube of antibiotic plus pain reliever ointment. There was some small amount of improvement but it did not last long. I had been using It' D Balm for dry skin and was very pleased with the results. I decided to try it on my sore and was amazed! The pain was gone immediately. It appears to be healing. And I am able to get the good sleep I was missing. When two of my grandchildren visited one of them had an itch rash on his abdomen where his insulin pump piece had been attached. I put some balm on it and the itching stopped. By the time he left a few hours later there was no sign the rash had even been there. Of course I cannot make medical claims about this product; I can only share my story. Hope it helps others.",1
Exactly as expected  ty,1
Beautiful,1
"If you plan on buying this and you don’t paint on having the most feminine thin chain they could’ve have used, plan on buying another.  Especially frustrating since I paid extra for a longer chain... Pendant is nice though so I’ll give a 4 star.  Buyer be informed.",1
I love adding these to the back of my mailers when i ship out my handmade jewelry  products and wire supplies. Really great value for the money.,1
"The necklace does not come in nice packaging and came to us tangled. However, after it was untangled and I paired it with a different little box to gift it to my daughter, it will be a nice present for her. It is a pretty necklace and exactly as pictured.",1
my granddaughter liked it very much..,1
Cheap and flimsy,0
They are very good quality and very simply beautiful,1
good quality face mask and also good price,1
"These are so adorable! I can’t wait to put them on my cruise room door! And if the cruise gets canceled due to the pandemic, well, they’re cute enough that they’ll look great on my metal kitchen door.",1
"The product looks very good and functioned just like it should.<br /><br />The fit could have been better, but was good enough",1
Colors are gorgeous! This print is so much nicer than website can show! They really look elegant after framing. Very happy with them and are absolutely perfect for the room I wanted them for.,1
Well made  and beautiful,1
"I thought this was engraved, its just stamped on, but still cute.",1
Bought this as a Christmas gift for my brother who is a long time volunteer fire fighter. It is really well made and he loved it! Uses it all the time ☺️,1
These worked exactly the way I wanted to. I wanted to see what I would look like with a nose ring. I would wear these to class all day about 6-8 hours with no pain or irritation. Metal didn't bother skin. Held on all day. Looked real. THIS IS NOT A REPLACEMENT FOR A REAL PIERCING after a few days it did start to hurt. It's not for wearing everyday. If you had a costume or something this is perfect.,1
"Great quality.  I purchased one for myself and one for my dad for father’s day.  Put it in a nice frame and you have yourself a thoughtful, unique, and great looking gift.  I highly recommend this product if you’re looking for a good looking print out of this quote.  It also comes packaged in a tick plastic sleeve to prevent damage during transit, which is a nice touch.",1
"This is a really lovely ""cloth/ribbon"" necklace, with a bead in the back for adjustability. The craftwork is gorgeous. And with so many colors in the necklace, it will go with many different outfits. I wore mine with jeans, a pullover top, and a cardigan shrug. I even paired it with another chain necklace - stylish and fun. This would make a perfect gift.",1
Very pretty and well made and received quick,1
Highly recommend...,1
Creepy in all the right ways,1
love it.  Very unique design and craftmenship....,1
This print is absolutely beautiful. The colors are more vibrant in person than they appear online. I'm very pleased with this.,1
"I gifted this to my bf who loves golf and collects lots of golf souvenirs. He really loves it, and he gets to use it for drinking beers as well.",1
Was a beautiful birthday gift for my step daughter. She loves it. Has not taken it off since we have it to her.,1
"Fast shipping, nice quality and just like the pic. Would buy from again! A+ seller and products.",1
Love this print! Great quality and a cute addition to my home decor!,1
"These magnets come wrapped in tissue with a bow and then bubble wrap on the outside. They come in the tin case as shown, are made with a strong magnet but not too strong, and are a high quality product.",1
Really nice quality!,1
Was pleasantly surprised! Very comfortable. I like the fit.,1
Bought this for a nice bracelet in support of my brother battling prostate cancer. Nice look and good quality.,1
"Really nice job on the embroidery and towel is very absorbent. Gonna have to hide them when the grandkids show up, although some of them will get their own as extra gift in the next few months.",1
"The paper was not thick, I expected it to be at least as sturdy as greeting card paper, but it isn't. And this would have been fine, but it was shipped in a thin cardboard envelope that arrived bent and creased in several places, as you can see in the photos. You would be better off getting some good cardstock and printing something from your own printer. Very disappointing.",0
"I cannot say enough, how beautiful these earrings are. Fine craftsmanship, beautiful color, light weight and packaged in a nice box ready for gifting. Support small businesses!",1
Definitely not a quote from the novel,0
Bad Pickle makes the BEST shirts. I’ve purchased several and they’re all awesome. Great fit and material too. Super fast shipping as well,1
Really durable and cute! Doesn’t turn green. Absolutely love this. My favorite necklace by far. Would definitely recommend.,1
I absolutely love these pictures. They are so beautiful and well made. They’re perfect for my baby girls nursery!,1
"Best cloth mask available... hands down. A no brainer buy. I'm telling all my fiends and family. San Diego business owner, and hand-made in USA. So glad we found this on amazon. Thank you :)",1
Well worth the money I really like itNice for framing,1
"These are adorable! Shipped out super fast, great quality! Love love love",1
The product was delivered quickly and on time. It is a lovely piece that blends with my other Italian pottery and is perfect for baguettes and ciabatta bread.,1
I love my cup! Amazing job and its beautiful,1
Cheap,0
The dog tag is exactly what I ordered and the price was great.,1
"Hi just wanted to say, beautiful ring, but mine snapped in half on my finger, and couple stones came out. It also snags on clothes and hair, I only had it little over a month.",0
Really nice token to represent my twin girls.,1
It would not hold its shape when trying to tighten it and could never get it tight enough to stay in place.,0
"Like I said in the headline, these would make a perfect gift for a little girl however, I'm keeping them for myself 😁<br /> There was special thought put in to the placement of the post to make it sit perfectly on your ear lobe. It comes in a cute gift Box with a handmade card that holds the earrings.<br /> I gave it 4 stars instead of 5 because I would have loved it to have some texture. It is a flat surface plastic cut out.<br />For the price, I'm still very happy with it.",1
Happy with them  My husband was pleased. It means a lot to us because we SCUBA!,1
I love this air plany. It comes ready to hang in the break nook window..,1
Mostly for looks,0
So perfect and simple.,1
"You say the height is available from the photo but it is not.  You give different width options but without the height with the width, the description is useless.  I saw a similar comment before but yet, you do nothing.",0
We absolutely loved the way this sign looked. We tried to save money and get the unfinished on and then paint it white. Honestly with how great of a job was done here i wish they would have painted it! There were no rough edges or weird cuts it looked so professional! We added lights behind it and it looked like a neon sign,1
"Just received with fast shipping and very happy with the look, feel, quality and sturdiness. The carved owl on the top is fantastic.",1
my salad bowl looks awesome.,1
The cuff is real tough but is still malleable to squeeze to your ear’s tip size so it doesn’t fall off. I think it looks quite cute 🥰.,1
"This is adorable.  Sticks to the wall like a charm, and my daughter loves it.  She has plenty of jealous little dancer friends.  :)",1
"Good size cupcake topper, and doesn't leave glitter everywhere.",1
I absolutely loved doing this project!! I was fun and easy and is perfect to give as a gift this weekend ♥️,1
Product was open and looked used.,0
This spitner’d into two pieces the first time we used it.,0
Love these. Wear them all the time. Well made,1
Gave a a wedding gift to cousin and she loved it!!!! Also it came faster than the date quoted which was a bonus!!!,1
These were perfect for my open house.,1
"Bought two before they posted the disclosure of No Frame Included. Guess they got enough negative feedback. Originally Pictured in a FRAME with No Disclosure it was NOT Included. Not worth the money as the Price also reflected it was more than a Cardboard Print. Plus the shipping to expedite was VERY high. One is still not here. Deceptive Pre Christmas Advertising to boost sales changed AFTER they could no longer deliver for Christmas. They deserve an Amazon Reprimand for a Deceptive Listing. NOT WORTH THE MONEY......period,.",0
I ordered 3 garden flags and they are classy flags since you can get your name printed on them.,1
"was just so so, not what expected. The person who worked on the project was not able to follow requirements and directions from me. I finally gave up. They gave my money back. Had no gift at the end:(",0
AWESOME!!!,1
In love with my bracelet and the gift I received. It's comfortable looks just like the photo and got so many compliments from it.,1
This sign always makes me smile.  It is a reminder of all the &#34;good times&#34; we have had in New Orleans.,1
Too strong  I couldn't stand it,0
Gold began to wear off the chain in just a few short wears. The personalized bar is cute and easy to read but brassy and was too curved. I had to bend it to make it lay against my wrist.,0
"It is a well made and sturdy cane, feels good in my hand.",1
"This tiger eye and hematite bracelet and tiger eye necklace set comes in a gift box with a ribbon on the lid.  The blue and yellow tiger eye beads all have excellent luster to them.  The hematite and tiger eye are all well polished, smooth, and shiny.  The large tiger eye bead on the necklace has similar finish and luster to the smaller beads on the bracelet.<br /><br />The bracelet is adjusted by pulling the two drawstrings.  I would recommend measuring the circumference of your wrist if you have smaller wrists.  I have a 7.5"" wrist and the bracelet is close to the limits of its adjustment, so the 7"" size on the product page is accurate.  The drawstrings have a small hematite bead at the end and they do hang down after the bracelet is adjusted.  You can tuck them under the beaded part of the bracelet.<br /><br />The necklace is simple and not heavy.  The string is made of a light nylon cord, similar to but not as tough as paracord.  The necklace has collar that can be moved up and down to tighten the cord that goes around your neck.<br /><br />Both the bracelet and the necklace are well made and the synthetic threads used to make them are fused at the ends to prevent fraying.  There was one tiny loose spot in the bracelet's thread at the beginning of the bead section, but the beads were not loose and it didn't affect function.",1
Purchased for my daughter for her 20th birthday and SUCH GORGEOUS detail and comes with a beautiful card that says I love you to the moon!! She was ecstatic!!! So beautiful,1
Was as expected. Sticks on the bottle.,1
I love it...,1
I was expecting more than what I actually received !! I thought it was more of a picture on vinal or in some type of a frame ! Instead I paid right at $15 for a piece of white paper with a small drawing of a small hand and a little bit bigger hand with their pinky fingers locked together !! I love the picture its self and it has a lot of meaning to me but it was a big disappointment when I opened it !!!!,0
Love them! They’re perfect!,1
"We don't know all the exact details, but it was a gift to our Grandaughter and she seems very happy with it.",1
"it was not what I expected. looks plain. I will still keep it and use it somewhere, but I would not purchase another.",0
Super cute! These will bring the sparkle to my granddaughters party. I wish that they were double sided but they will work.,1
Great quality. Beautiful Colors,1
If I could give it zero stars I would. The ring is complete junk. The points on the ring stab into your finger and this ring is cheaply made & broke within the first two days.,0
I am glad I read the reviews to know it was just prints on thick paper. I bought frames for them and they look great with my ocean themed room!,1
These turned green on me in the back don’t care for them,0
Are really Bright !!!,1
VERY well-made!!!,1
I bought these a few months ago and they are still my favorite earrings. I always get compliments on them. I love them!,1
The pictures show this shirt tied up and to the side. It’s a regular shirt and is not cut or made in a way where it must be pulled up and to the side.,0
Not for outdoor use... mine rusted :(,0
"This was a Valentine's Day present for my girlfriend who loves hiking and the outdoors.  Her personal style is very small pendants and earrings.  This little pine cone was perfect.  It's very small.  18"" is also her style - she like necklaces that hang on her clavicles.  I will say - the chain was not very attractive to me.  I swapped it for a silver necklace I had in the same length.  The charm is just like the pictures and perfect.  The chain is personal preference and I didn't expect to like it from the pictures.  It's accurately represented.  I ordered it planning to swap out the chain.",1
"These melts smelled great, lasted far longer than others I bought at Walmart....just a great product!!",1
"Love these!  Beautifully made and much thicker cut of wood than I expected. I ordered one for each child and hung on each stocking.  Two of my children have unusual family names so we can never find anything personalized pre-made.  They were delighted to find them on their stocking.  Of course they all took them to use for other things (key chains, decorations in their room etc.) so I will be ordering more for next year's stockings!",1
Polar Camel is a great product.  It rivals and most often exceeds my Pal's Yeti.  Don't waste your $ on Yeti products.  This baby keeps ice all day long.  I go out in the morning and begin drinking water on it at lunch.  I get atleast 3 refills if water before the ice gets too low to cook more water.  Excellent product.  Engraving was fantastic!,1
Gift for my daughters 26th Birthday! Beautiful necklace great quality!She loves it!!,1
Like it alot fix good,1
My necklace doesn't hang straight because one side of the chain is longer than the other and I am always adjusting it to make it hang straight. It also easily gets finger prints on it and then needs to be cleaned.,0
Perfect for my 3lb teacup yorkie.,1
"So cute, came just like the pic",1
It was gift,1
I wish it was hinged but the real gold looks so much better than the yellow gold one I was using.,1
Perfect gift.  Perfect center piece for the home.,1
As described,1
"I love my sign! It is beautiful, well-made, and goes great with my other decor. 10/10 recommend.",1
"Earrings were delivered today. Fast delivery with prime membership. They are very pretty and dainty. Nice teardrop shape and the color is very beautiful. I ordered them for my aunt for her birthday. I hope she likes them. I did, so i think she will. Thank you. Thank you.",1
It is made better than I anticipated. I would definitely recommend their product. They look so cute on my furbabies collars!,1
Absolutely LOVED the quality of this wood work!,1
Her customer service was amazing! Her bracelets are beautifully made. I love all the ones I e ordered from her!,1
Great fall shirt.  I wear it under a cardigan to dress it up.,1
Perfect size for my agenda,1
My grandson is 12 and has traveled with us on many vacations.  We were redoing the bedroom that he sleeps in when overnighting and decided to have a travel theme. We bought an RV recently and plan to visit many state and national parks so this was the perfect map to track our travels. It arrived quicker than expected and was packed well. No damage. The frame looks great as well.,1
My best friend has been struggling with infertility for a few years now and I saw this and thought of her. She received it today and sent me the attached picture and said it made her cry. It looks so pretty!,1
This was a gift and it looks pretty!,1
Not worth $19.99. It's very thin and the bark was falling off in the package. This is more like a $7 item.,0
Exactly my sense of humor !!,1
Personalizes your hot tub.,1
Thin and light..I wear for work,1
Just as described! Perfect for my son’s 2nd birthday!,1
"This is an amazing photo/canvas art.  As stated it does not come framed but I was perfectly ok with that.  The quality is beautiful and from a wrestling mom this just took my breath away.  When you open this package which was superbly wrapped I was just amazed at how much detail there was to this picture.  If you wrestle, or are decorating your sons room, this is definitely worth your purchase.  You won't regret this purchase.  My son who has multiple titles thought this picture was amazing and was truly proud to hang this one on his walls.",1
Came out beautiful!,1
Middle Letter was off center.,0
Love this mask comfort is wonderful!,1
"Love thses cards, with my name on them<br />And address.<br />Beautiful.",1
"Could not be happier with this ring.  A truly beautiful work of art.  Wonderful service, product, and shipping.  Looks just like the photo displayed.",1
"Adorable necklace, love it!",1
It’s a beautiful light bracelet! The stones are diamond cut just beautiful!,1
Love this set! My fiance and I love it! Shipped super fast! Perfect for our special day!!,1
Quality product! The seller goes the extra mile!,1
"Cute idea, clip is slightly too small for a master cardiology tubing.",1
Nice,1
"Looks awesome, had to find a frame but other than that looked awesome and came shipped perfectly!",1
Looks nothing like the picture it is junk string is like thread don't waste your money on this really pissed me off when I opened the package I won't buy crap from the company that made it,0
"My nephew loved his rosary for his communion. I was a bit disappointed with the quality, and the product compared to the pictures are not quite the same.  Expected more for the price I paid.",0
"I bought five of these as gifts, thinking they sounded too good to be true. Handcrafted leather journal for just over $10, yes please! I had 10 in my cart and changed it to 5, in case they were in fact too good to be true. They arrived on time the other day, and I'm just so happy with the look and the quality. I wish I had not cut my order in half! I definitely want to keep one for myself. I'll have to order more! I highly recommend these. I just noticed that the paper is not lined, but I like that. I guess I'd call this more of a sketch book than a journal. I LOVE it! I can't wait to order other Sankalp Leather creations!",1
"From the photo, I thought it would be slightly wider. However, I do like the bracelet. I ordered it larger than instructed to because I like my bangles to move. It is a well made piece and sleek design.<br />I do recommend this purchase.",1
I absolutely loves these earrings! They were a little bit thicker than my piercings but got use to them in a few hours. I’ve had many compliments from strangers and friends.,1
Very durable,1
Excellent!,1
Nostalgia,1
"These are amazing! They came really quick and were very easy to apply. My husband really hates looking at me when I have the VR hood on my face because he says the eyes are too creepy, just blankly staring ahead!",1
Awesomely entertaining!,1
The smell of these wax melts are so wonderful. They don’t smell fake or cheap. I’ll buy more for sure!,1
"This is a great little notebook. The leather is high-quality, beautiful, and durable. It is soft and flexible, yet substantial enough to write while held in the hand. I love it!!",1
I am in love! Good quality and truw to description on the website. Highly recommended. :),1
It was all rusted and along with paying for it we also had to give return cost . Its total waste of money and time,0
"I’ve only had it for a few days, so I’m not sure about durability, but it seems to be well made and sturdy. It looks exactly as it does in the photos and I’m glad I bought it.",1
"The Mahlstick was perfect for my oil painting needs-handcrafted and nice and sturdy.  It didn't come apart like the other metal one I previously ordered.  Plus there was a nice personal message from the artisan who created it in the package when it arrived.  A nice touch, and a great product! Thank you.  KH.",1
Really nice leather! Great craftsmanship! Arrived faster than expected! Will order another!!!,1
Used in bedroom over bed; looks great!,1
"I adore this design but I did not think it was a print. I thought it was hand painted not a print of a hand painting. Totally my fault for not reading/comprehending properly. I was also disappointed with the size, again clearly stated but I didn't realize just how small it would be. Which is probably why it accidentally got thrown away on my FS move in day. :(",0
"I bought this magnet to help decorate our cruise cabin door. It also helped distinguish our door from the other doors on our cruise. Now it is a refrigerator magnet which reminds me of the cruise every day. It came quickly, and the sellers were great.",1
"I loved everything about it! My sister-in-law received it on our behalf and she was in awe. Coming from her, it spoke volumes! It was a wedding gift for my nephew. One he will always remember!<br />Thank you!",1
"My garden is, or was, full of small rocks. Not anymore. Every time I plant something, i run the soil through this screen. Beautiful!",1
"Very pretty but so large, measures 9 inches.  Wish I would have know length before purchase.  Most bracelets are 7 inches.",1
Great sign. Absolutely love it. And it seems to be Paul (the goat) approved,1
"I recently changed my stud to titanium as well as surgical steel rings both either rose gold plated or silver plated. A bump immediately began forming and grew even on the inside of my nostril. A gas a attendant from India noticed it and advised switching to 14k gold. He also advised that they use a gold wire in the healing process. I began searching for a lightweight thin hoop that was full 14k and found this piece of jewelry. Yes, there is no ""finished"" clasp, but the material is bendable enough to just size your fit needed. A week after switching to this piece, my bump vanished. I continued to keep the site clean with the saline spray. It does not even look like any irritation took place at all. I recommend this if you are sensitive to other metals and looking for something dainty and subtle. I absolutely love this and the decision I made to change it.",1
"They dont support to much weight, I used them to carry some book and they bended.",1
"Too expensive for how cheap it looks! I feel like I could have just made this myself, really disappointed with how it turned out.",0
"Bought for my husband for our Anniversary. It is small, I mean it is a penny, so that's expected. But super cute, and it's really neat that the penny was created in your special year! I tied a little lace bow onto the key chain. Good buy!",1
TOP NOTCH QUALITY...LOVE IT...WILL LAST A VERY LONG TIME!!!!!,1
"The best addition to any set of jewelry ! I personally had this one engraved for my little one so that I could have a part of them everywhere I went ! It is so comfortable, light weight and so easy to clean when you have your hands in something especially with babies ! Would definitely purchase this again!",1
We loved it for the yeti!,1
"Love this straw, Recommend to all as a plastic replacement",1
I washed the tapestry to get the folds out prior to hanging it up.  It washed up well.  Looks good with my boho decor.  I love it.,1
"I received this purse/camera bag for Christmas, and so far it has been exactly what I hoped. It is perfect for daily use and ideal for being able to tote my camera along for when photo opportunities arise. It eliminates the need to always have a separate camera bag. If you are a pro and carry lots of lenses and equipment around, this is obviously not what the purse is designed for. But for the amateur/casual photographer who simply wants their camera with them as much as possible, this bag is perfect. It is stylish, and, so far, it seems to be very well made and sturdy.",1
"Lightweight, comfortable, cute",1
"I recieved this as a gift for Christmas because yellow gold is my fav and I'd been wanting an arrowhead necklace bad. I LOVED it, but fast forward several months later and the top part of it is worn through the gold, it's dull, and the chain broke.. I saved the pendant because I didn't want to just throw it away but I'm upset a family member spent 40 bucks on this when it really only seemed work MAYBE 20 bucks given the quality. It is pretty if someone is not going to use it for their every day necklace, it would probably last longer.. but mine lasted 4 months.",0
The roller has a cinnamon smell. It glides on easily and smells great. It has super cute packaging and a personal note enclosed. It made for a great gift.,1
"Beautiful work of art, each piece is one of a kind. These make perfect gifts.",1
Very cute but very sharp edges,1
Very beautiful artwork. I love it and my daughter as well.,1
These are so cute. My husband is going to love these on his cupcakes. Just adorable.,1
These are the most beautiful earrings! I love them and wear them all the time! Great buy!!,1
Gorgeousssss,1
Its the perfect size! Fits inside my homemade door wreath so I don't have to hang it on the door handle.,1
"This solid gold choker is beautiful!  The 14-15 inch size fits perfectly, it is not too small that it rides up my neck, but not too long that it hangs low and would tangle with another chain if you wanted to layer your look.  I am also impressed that my package ended up being delivered at least a week earlier than originally quoted. What a pleasant surprise. I necklace came with a guarantee certificate, which has a lifetime warranty included. To make this package more special, the jeweler even included a single serving size of Turkish coffee grounds, directions on how to prepare it, and a few Turkish Delights to enjoy with the coffee.  How did they know I LOVE Turkish coffee and Turkish Delights?<br />I am loving this choker so much, that I ordered another one with a different stone color.<br />Thank you Jewee Diamond.",1
Tiny,0
These are HUGE. NOT 3/4 inch,0
"The one I ordered was perfect, exactly what I wanted, seller also included a free gift an extra tag. Was shipped quickly too!",1
Gorgeous knot earrings. They look just like the picture. Exactly what I was looking for as a gift for my best friend! Thanks!,1
It's one card only.  When I received in mail card was folded in half which now has a crease down the middle and makes it hard to read.,0
The color is deep blue and the stone against the silver pops. I love them!,1
The color of the glass is just as it shows on the picture - very pretty.,1
"Amazingly this glass figure arrived intact.  The figure's legs, antenna and tail are finely crafted and detailed.  Frighteningly realistic.  It is so delicately made that I am almost afraid to put it on display.  This is not a toy for children to play with but will be appreciated by collectors of tiny glass figures.",1
"Look no further if you are looking for a simple yet wonderfully crafted ring. I absolutely love mine. I got two rings, one with my husbands name and the other with my sons.",1
Ordered the Pecan and it was perfect! The color reminds me of a dark walnut. Made really well,1
Looks great and easy to apply!,1
It is perfect for what I need it for.<br />Thank yoi,1
Exactly what I expected,1
This was a Christmas gift,1
Nice solid case with soft interior to protect lens.  Holds up very well.  Cover snap is solid and dependable.  I purchased this to have good protection for my glasses and I feel that I definitely received what I was looking for and at a reasonable price.,1
Exactly what I wanted and as described,1
Bought this for my nail tech she loved it !!!!!!!,1
Looks great!,1
"The dog-lover in your life will definitely appreciate a pair of paw-print earrings. These are a bit smaller than I was expecting and might be a better gift for a daughter than a wife, but they are cute and clearly convey the sentiment that someone loves their dog. Turquoise gives a nice contrast against the silver and makes them stand out a bit more.",1
"I ordered one as a gift for my fiance, she loves it, wears it everyday! She loved it so much I got one for my cousin with her kids names on it :)  The jewelry maker does a great job.",1
"Shipped quickly, good quality. My wife loves it!",1
Beautiful quality and so unique!!,1
Nice!,1
"I bought this to give as a hostess gift and loved it. It was, as others mentioned, smaller than I had imagined, but I was ok with that. I actually don't want something big and bulky taking up lots of space in my kitchen, and I assume the person I'm giving it to doesn't want it either. I like that the seasonal food dice are easily marked so you can separate them out. We tested it a few times and while some of the combinations didn't appeal to our tastes necessarily, I did like that it got us thinking about new things to try and new combinations we could use. My husband suggested I give this to him in his stocking, so clearly a hit with our family. I will definitely consider this again as a hostess gift or fun gift in the future!",1
"A little expensive for a tea cozy, but I never did get around to making my own and I do appreciate the excellent workmanship.<br />It seemed  funny that I wasn't more 'pleased' with it on  my kitchen counter when I realized that I didn't notice it much because it fit it so well, it looked like it was meant to be there!<br />That alone makes it worth it to me.  I would buy again.",1
These were the perfect color to pair with my buffalo plaid old navy scarf and matching purse for christmas!,1
It is a amazing price and a perfect gift for a young girl turning 18 she was in love with it.,1
"I actually went and bought this in the Durham, NC location. My bottle is almost empty, and I swear by this oil, and ALL of the Hairizon products that I have bought, used, and seen awesome results so far. This is by far my favorite hair oil, and the owner uses all natural ingredients in her Hairizon line of products. I have seen more significant hair growth with this oil, by combining it with  few other Hairizon products, and by taking proper care of my hair (trimming dead ends, ect.) And it smells amazing. I also buy these products because it's a Black owned hair care line, and I'm PRO supporting my people, which is very important to me. Buying Hairizon hair products, as well as other products that the owner of this store sells, is beyond worth an investment. By investing in this quality hair product, you will also invest in the health of your hair, and your hair growth journey. I also have Hairzon Aloe Water, and Hairizon Low-Pro (porosity) Deep Conditioner that I use in conjuntion with this Hairion Lucky 7 Oil to maximize and get even better healthy hair results. And last but now least, Hairizon has a coffee Body Scrub that I faithfully use to exfoliate my skin. You will not be disappointed with Hairizon products.",1
Beautiful prints  - my young gymnast loves them hanging on her wall!,1
This was simply perfect.,1
Very quick delivery.  Nicely boxed from vender.  Beautiful pieces.,1
"I love this one particularly.  I gave this as a Christmas gift for our choir director. After so many choir rehearsals for our Christmas Cantata, we felt she could use a little sweetness and a good laugh<br /> And laugh she did. She said that was exactly how she felt!",1
"Love it! Great quality, and love the gift box it came in!",1
"Been loving this artisan mate cup. I love the swirling glaze design, and I appreciate that it holds twice the volume of my old silicone cup. I use this ceramic piece every day for mate and matcha green tea, and it brings a sense of peace to my morning routine, being able to skip the process of drying a calabash gourd in the sunlight, and having no concern about mold like with organic cups.",1
"I am just so impressed with this necklace. It’s much heavier than I thought it would be (which I love because it hangs beautifully and doesn’t feel or look cheap), and the details and color are spot on to the picture. I’m almost glad I lost my last necklace!!",1
Bought as a stocking stuffer for my wife<br />She loves it,1
